Date,close,kaipan,max,min,final
1/9/2018,29.65,29.65,35.5,29.65,29.65
1/10/2018,27.79,27,31.53,27,27.79
1/11/2018,30.57,30.57,30.57,30.57,30.57
1/12/2018,33,33,33,33,33
1/15/2018,35.92,31.5,36,31.5,35.92
1/16/2018,35.49,32.4,35.92,32.4,35.49
1/17/2018,33.42,33,35.5,33,33.42
1/18/2018,30.5,30.5,30.5,30.5,30.5
1/19/2018,30.5,30.5,30.5,30.5,30.5
1/22/2018,33.55,33.55,33.55,33.55,33.55
1/23/2018,33.07,30.6,36.9,30.6,33.07
1/24/2018,35.3,33.54,35.6,33.54,35.3
1/25/2018,36.09,36.01,36.1,34,36.09
1/26/2018,35.07,34,39,34,36.09
1/29/2018,33.5,33.5,33.5,33.5,33.5
1/30/2018,35.95,31,36,31,35.95
1/31/2018,32.5,32.5,32.5,32.5,32.5
2/1/2018,31,31,31,31,31
2/2/2018,31,31,31,31,31
2/5/2018,31,31,31,31,31
2/6/2018,31,31,31,31,31
2/7/2018,33.64,34,34,33.55,33.64
2/8/2018,33.64,33.64,33.64,33.64,33.64
2/9/2018,33.6,33.5,34.6,33.5,33.6
2/12/2018,33.6,33.6,33.6,33.6,33.6
2/13/2018,33.6,33.6,33.6,33.6,33.6
2/14/2018,33.6,33.6,33.6,33.6,33.6
2/22/2018,33.6,33.6,33.6,33.6,33.6
2/23/2018,33.6,33.6,33.6,33.6,33.6
2/26/2018,33.6,33.6,33.6,33.6,33.6
2/27/2018,33.6,33.6,33.6,33.6,33.6
2/28/2018,34.82,34.9,34.9,34.81,34.82
3/1/2018,35.2,35.2,35.2,35.2,35.2
3/2/2018,35.2,35.2,35.2,35.2,35.2
3/5/2018,35.2,35.2,35.2,35.2,35.2
3/6/2018,36.5,35,36.5,35,36.5
3/7/2018,36.5,36.5,36.5,36.5,36.5
3/8/2018,33,33,33,33,33
3/9/2018,34,35.5,35.5,34,34
3/12/2018,37,37,37,37,37
3/13/2018,37,37,37,37,37
3/14/2018,37,37,37,37,37
3/15/2018,33.5,33.5,33.5,33.5,33.5
3/16/2018,35.5,35.5,35.5,35.5,35.5
3/19/2018,38,38,38,38,38
3/20/2018,38,38,38,38,38
3/21/2018,38,38,38,38,38
3/22/2018,36.1,38,38,36,36.1
3/23/2018,32.5,32.5,32.5,32.5,32.5
3/26/2018,35.75,35.75,35.75,35.75,35.75
3/27/2018,39,39,39,39,39
3/28/2018,39,39,39,39,39
3/29/2018,38.62,38.5,39.2,38.5,38.62
3/30/2018,38.62,38.62,38.62,38.62,38.62
4/2/2018,39.5,39.5,39.5,39.5,39.5
4/3/2018,39.5,39.5,39.5,39.5,39.5
4/4/2018,37.1,37.1,37.1,37.1,37.1
4/9/2018,37.1,37.1,37.1,37.1,37.1
4/10/2018,37.1,37.1,37.1,37.1,37.1
4/11/2018,33.4,36,36,33.39,33.4
4/12/2018,36.74,36.74,36.74,36.74,36.74
4/13/2018,36.74,36.74,36.74,36.74,36.74
4/16/2018,37.91,37.8,38.01,37.8,37.91
4/17/2018,37.01,37.01,37.01,37.01,37.01
4/18/2018,37.3,37.3,37.3,37.3,37.3
4/19/2018,39,39,39,39,39
4/20/2018,39,39,39,39,39
4/23/2018,38.8,38.1,39,38.1,38.8
4/24/2018,38.4,38.4,38.4,38.4,38.4
4/25/2018,38.91,36.3,39,36.3,38.91
4/26/2018,38,36.3,38,36.3,38
4/27/2018,37.7,36.2,38.5,36.2,37.7
5/2/2018,38,36.7,38,36.7,38
5/3/2018,36.1,36.1,36.1,36.1,36.1
5/4/2018,38.49,33,38.6,33,38.49
5/7/2018,38.22,34.7,38.5,34.7,38.22
5/8/2018,38.23,38.3,38.3,38.2,38.23
5/9/2018,38.23,38.23,38.23,38.23,38.23
5/10/2018,38,38,38,38,38
5/11/2018,38,38,38,38,38
5/14/2018,38,38,38,38,38
5/15/2018,38.05,38.05,38.05,38.05,38.05
5/16/2018,38.18,38.1,38.25,38.1,38.18
5/17/2018,38.12,38.5,38.5,38.1,38.21
5/18/2018,38.2,38.2,38.2,38.2,38.2
5/21/2018,38.2,38.2,38.2,38.2,38.2
5/22/2018,38.2,38.2,38.2,38.2,38.2
5/23/2018,38.93,38.25,39,38.2,38.93
5/24/2018,38.39,38.2,38.8,38.2,38.2
5/25/2018,38.39,38.39,38.39,38.39,38.39
5/28/2018,38.39,38.39,38.39,38.39,38.39
5/29/2018,39.39,39.39,39.39,39.39,39.39
5/30/2018,38.39,38.39,38.39,38.39,38.39
5/31/2018,35.5,35.5,35.5,35.5,35.5
6/1/2018,39.01,39,39.05,39,39.01
6/4/2018,38.96,38.8,39,38.8,38.96
6/5/2018,39.18,38.8,39.5,38.4,39.06
6/6/2018,39.1,39.5,39.78,39,39.1
6/7/2018,38.9,38.9,38.9,38.9,38.9
6/8/2018,38.92,38.9,39.3,38.9,38.92
6/11/2018,38.9,38.9,38.9,38.9,38.9
6/12/2018,38.9,38.9,38.9,38.9,38.9
6/13/2018,39.5,39.5,39.5,39.5,39.5
6/14/2018,39.38,38.8,39.7,38.7,39.37
6/15/2018,39.76,39.5,40,39.5,39.76
6/19/2018,40,38.2,40,38.2,39.99
6/20/2018,40,40,40,40,40
6/21/2018,40,40,40,40,40
6/22/2018,39.12,39,40,39,39.12
6/25/2018,39,39,39,39,39
6/26/2018,39.13,39.2,39.2,39.1,39.13
6/27/2018,39.3,39.3,39.3,39.3,39.3
6/28/2018,39.05,39.5,39.5,39,39.07
6/29/2018,39,39,39,39,39
7/2/2018,39.41,39.5,39.5,39.4,39.41
7/3/2018,39.5,39.5,39.5,39.5,39.5
7/4/2018,38.67,38.4,39.5,38.4,38.67
7/5/2018,39.05,39.5,39.5,39,39.05
7/6/2018,38.79,38.7,39.5,38.7,38.79
7/9/2018,39.27,39.3,39.3,39.1,39.27
7/10/2018,38.81,39.3,39.3,38.7,38.81
7/11/2018,39.02,39.3,39.3,38.99,38.01
7/12/2018,39.2,39.2,39.2,39.2,39.2
7/13/2018,39.4,39.2,39.49,38.8,39.4
7/16/2018,38.44,38,39.39,38,38.44
7/17/2018,38.1,38.5,38.5,38,38.13
7/18/2018,39.23,39,39.5,38,39.07
7/19/2018,39.63,39.5,39.9,39.5,39.73
7/20/2018,39.99,39,40,39,39.99
7/23/2018,39.72,40,40,39.1,39.72
7/24/2018,39.93,39.99,39.99,39.7,39.93
7/25/2018,40.07,39,40.5,39,39.73
7/26/2018,40.35,39.8,40.35,39.8,40.29
7/27/2018,42.52,41,43,41,41.71
7/30/2018,42.19,43.5,44,42,42.58
7/31/2018,42.19,42.19,42.19,42.19,42.19
8/1/2018,42.19,42.19,42.19,42.19,42.19
8/2/2018,42.19,42.19,42.19,42.19,42.19
8/3/2018,42.19,42.19,42.19,42.19,42.19
8/6/2018,42.19,42.19,42.19,42.19,42.19
8/7/2018,42.19,42.19,42.19,42.19,42.19
8/8/2018,42.19,42.19,42.19,42.19,42.19
8/9/2018,42.19,42.19,42.19,42.19,42.19
8/10/2018,42.19,42.19,42.19,42.19,42.19
8/13/2018,42.19,42.19,42.19,42.19,42.19
8/14/2018,42.19,42.19,42.19,42.19,42.19
8/15/2018,42.19,42.19,42.19,42.19,42.19
8/16/2018,42.19,42.19,42.19,42.19,42.19
8/17/2018,42.19,42.19,42.19,42.19,42.19
8/20/2018,42.19,42.19,42.19,42.19,42.19
8/21/2018,37.97,37.97,37.97,37.97,37.97
8/22/2018,34.19,36,36,34.17,34.19
8/23/2018,34.19,34.19,34.19,34.19,34.19
8/24/2018,34.19,34.19,34.19,34.19,34.19
8/27/2018,34.19,34.19,34.19,34.19,34.19
8/28/2018,34.19,34.19,34.19,34.19,34.19
8/29/2018,35,35,35,35,35
8/30/2018,31.6,31.6,31.6,31.6,31.6
8/31/2018,29.17,31.6,31.6,29.01,29.17
9/3/2018,29.17,29.17,29.17,29.17,29.17
9/4/2018,29.17,29.17,29.17,29.17,29.17
9/5/2018,32.09,32.09,32.09,32.09,32.09
9/6/2018,32.09,32.09,32.09,32.09,32.09
9/7/2018,32.09,32.09,32.09,32.09,32.09
9/10/2018,33,33,33,33,33
9/11/2018,36.3,36.3,36.3,36.3,36.3
9/12/2018,36.3,36.3,36.3,36.3,36.3
9/13/2018,36.3,36.3,36.3,36.3,36.3
9/14/2018,36.3,36.3,36.3,36.3,36.3
9/17/2018,34.9,32.8,35,32.8,34.9
9/18/2018,33.98,31.5,34,31.5,33.98
9/19/2018,30.6,30.6,30.6,30.6,30.6
9/20/2018,30.21,30.6,30.6,30.2,30.21
9/21/2018,30.89,27.2,31,27.2,30.89
9/25/2018,28.9,28.9,28.9,28.9,28.9
9/26/2018,30,30,30,30,30
9/27/2018,30,30,30,30,30
9/28/2018,30.02,31,31,30,30.02
10/8/2018,30.02,30.02,30.02,30.02,30.02
10/9/2018,29.01,29.01,29.01,29.01,29.01
10/10/2018,29.01,29.01,29.01,29.01,29.01
10/11/2018,29,29,29,29,29
10/12/2018,29.4,29,29.4,29,29.4
10/15/2018,29.4,29.4,29.4,29.4,29.4
10/16/2018,29.4,29.4,29.4,29.4,29.4
10/17/2018,29.4,29.4,29.4,29.4,29.4
10/18/2018,29.4,29.4,29.4,29.4,29.4
10/19/2018,29.4,29.4,29.4,29.4,29.4
10/22/2018,29.4,29.4,29.4,29.4,29.4
10/23/2018,29.4,29.4,29.4,29.4,29.4
10/24/2018,29.4,29.4,29.4,29.4,29.4
10/25/2018,32.34,32.34,32.34,32.34,32.34
10/26/2018,35.57,35.57,35.57,35.57,35.57
10/29/2018,34.11,39,39,34.01,34.1
10/30/2018,34,34,34,34,34
10/31/2018,36,36,36,36,36
11/1/2018,36,36,36,36,36
11/2/2018,39.6,39.6,39.6,39.6,39.6
11/5/2018,39.6,39.6,39.6,39.6,39.6
11/6/2018,39.6,39.6,39.6,39.6,39.6
11/7/2018,39.6,39.6,39.6,39.6,39.6
11/8/2018,39.6,39.6,39.6,39.6,39.6
11/9/2018,39.6,39.6,39.6,39.6,39.6
11/12/2018,35.64,35.64,35.64,35.64,35.64
11/13/2018,35.64,35.64,35.64,35.64,35.64
11/14/2018,35.64,35.64,35.64,35.64,35.64
11/15/2018,39.16,39.16,39.16,39.16,39.16
11/16/2018,39.16,39.16,39.16,39.16,39.16
11/19/2018,39.16,39.16,39.16,39.16,39.16
11/20/2018,35.31,35.31,35.31,35.31,35.31
11/21/2018,35.31,35.31,35.31,35.31,35.31
11/22/2018,35.31,35.31,35.31,35.31,35.31
11/23/2018,35.31,35.31,35.31,35.31,35.31
11/26/2018,35.51,35.51,35.51,35.51,35.51
11/27/2018,35.31,35.31,35.31,35.31,35.31
11/28/2018,33.02,33.02,33.02,33.02,33.02
11/29/2018,33.02,33.02,33.02,33.02,33.02
11/30/2018,33.02,33.02,33.02,33.02,33.02
12/3/2018,33.02,33.02,33.02,33.02,33.02
12/4/2018,33.02,33.02,33.02,33.02,33.02
12/5/2018,33.02,33.02,33.02,33.02,33.02
12/6/2018,33.02,33.02,33.02,33.02,33.02
12/7/2018,30.5,30.5,30.5,30.5,30.5
12/10/2018,30.5,30.5,30.5,30.5,30.5
12/11/2018,33.5,33.5,33.5,33.5,33.5
12/12/2018,33.5,33.5,33.5,33.5,33.5
12/13/2018,33.5,33.5,33.5,33.5,33.5
12/14/2018,33,33,33,33,33
12/17/2018,33,33,33,33,33
12/18/2018,30,30,30,30,30
12/19/2018,30,30,30,30,30
12/20/2018,29.19,33,33,27.01,29.23
12/21/2018,29.19,29.19,29.19,29.19,29.19
12/24/2018,29.19,29.19,29.19,29.19,29.19
12/25/2018,29.19,29.19,29.19,29.19,29.19
12/26/2018,29.19,29.19,29.19,29.19,29.19
12/27/2018,29.19,29.19,29.19,29.19,29.19
12/28/2018,29.19,29.19,29.19,29.19,29.19
1/2/2019,29.19,29.19,29.19,29.19,29.19
1/3/2019,29.19,29.19,29.19,29.19,29.19
1/4/2019,29.01,29.01,29.01,29.01,29.01
1/7/2019,29.01,29.01,29.01,29.01,29.01
1/8/2019,31.91,31.91,31.91,31.91,31.91
1/9/2019,35.1,35.1,35.1,35.1,35.1
1/10/2019,38.6,38.6,38.6,38.6,38.6
1/11/2019,35.08,41.88,41.88,35.05,41.86
1/14/2019,35.08,35.08,35.08,35.08,35.08
1/15/2019,35.08,35.08,35.08,35.08,35.08
1/16/2019,35.08,35.08,35.08,35.08,35.08
1/17/2019,33,33,33,33,33
1/18/2019,33,33,33,33,33
1/21/2019,30,30,30,30,30
1/22/2019,30,30,30,30,30
1/23/2019,30,30,30,30,30
1/24/2019,27.32,27.32,27.32,27.32,27.32
1/25/2019,27.32,27.32,27.32,27.32,27.32
1/28/2019,27.32,27.32,27.32,27.32,27.32
1/29/2019,27.32,27.32,27.32,27.32,27.32
1/30/2019,27.33,27.33,27.33,27.33,27.33
1/31/2019,30.06,30.06,30.06,30.06,30.06
2/1/2019,30.06,30.06,30.06,30.06,30.06
2/11/2019,30.06,30.06,30.06,30.06,30.06
2/12/2019,30.06,30.06,30.06,30.06,30.06
2/13/2019,30.06,30.06,30.06,30.06,30.06
2/14/2019,30.06,30.06,30.06,30.06,30.06
2/15/2019,30.06,30.06,30.06,30.06,30.06
2/18/2019,30.06,30.06,30.06,30.06,30.06
2/19/2019,30.06,30.06,30.06,30.06,30.06
2/20/2019,30.06,30.06,30.06,30.06,30.06
2/21/2019,33.07,33.07,33.07,33.07,33.07
2/22/2019,36.38,36.38,36.38,36.38,36.38
2/25/2019,40.02,40.02,40.02,40.02,40.02
2/26/2019,44,44.02,44.02,38,44
2/27/2019,40.34,40,40.05,40,40.34
2/28/2019,37,37,37,37,37
3/1/2019,37,37,37,37,37
3/4/2019,40.6,40.6,40.7,40.6,40.6
3/5/2019,40.59,36.54,41,36.54,40.59
3/6/2019,36.61,36.53,41,36.53,36.61
3/7/2019,40.27,40.27,40.27,40.27,40.27
3/8/2019,39.9,40,40,38,39.9
3/11/2019,39.9,39.9,39.9,39.9,39.9
3/12/2019,39.9,39.9,39.9,39.9,39.9
3/13/2019,39.9,39.9,39.9,39.9,39.9
3/14/2019,37.2,36,37.2,36,37.2
3/15/2019,37.2,37.2,37.2,37.2,37.2
3/18/2019,40.8,40.8,40.8,40.8,40.8
3/19/2019,41.26,41.8,41.8,41,41.26
3/20/2019,41.26,41.26,41.26,41.26,41.26
3/21/2019,41.26,41.26,41.26,41.26,41.26
3/22/2019,40.5,40.5,40.5,40.5,40.5
3/25/2019,36.45,36.45,36.45,36.45,36.45
3/26/2019,39.98,39.98,40,39.98,39.98
3/27/2019,40,40,40,40,40
3/28/2019,40.11,40.11,40.11,40.11,40.11
3/29/2019,40.88,40.88,40.88,40.88,40.88
4/1/2019,40.88,40.88,40.88,40.88,40.88
4/2/2019,40.88,40.88,40.88,40.88,40.88
4/3/2019,36.72,36.72,36.72,36.72,36.72
4/4/2019,39.72,33.05,40.39,33.05,39.72
4/8/2019,40.88,35.75,42.59,35.75,40.88
4/9/2019,40.88,40.88,40.88,40.88,40.88
4/10/2019,40.88,40.88,40.88,40.88,40.88
4/11/2019,38.01,38.01,38.01,38.01,38.01
4/12/2019,37.18,37.18,37.18,37.18,37.18
4/15/2019,37.18,37.18,37.18,37.18,37.18
4/16/2019,37.18,37.18,37.18,37.18,37.18
4/17/2019,37.22,35,37.22,35,37.22
4/18/2019,37.22,37.22,37.22,37.22,37.22
4/19/2019,40.8,40.8,40.8,40.8,40.8
4/22/2019,40.8,40.8,40.8,40.8,40.8
4/23/2019,40.8,40.8,40.8,40.8,40.8
4/24/2019,40.8,42,42,40.2,40.8
4/25/2019,36.72,36.72,36.72,36.72,36.72
4/26/2019,33.05,33.05,33.05,33.05,33.05
4/29/2019,36.36,36.36,36.36,36.36,36.36
4/30/2019,40,38,40,38,40
5/6/2019,38,38,38,38,38
5/7/2019,40.5,40.5,40.5,40.5,40.5
5/8/2019,40.15,43.88,43.88,40,40.15
5/9/2019,39.33,39.2,39.86,39.2,39.33
5/10/2019,40.28,40.27,40.58,40.27,40.28
5/13/2019,39.9,39.85,39.9,39.85,39.9
5/14/2019,39.93,39.93,39.93,39.93,39.93
5/15/2019,37.31,38,38,35.94,37.31
5/16/2019,40.03,40.03,40.03,40.03,40.03
5/17/2019,40.06,40.01,41,40.01,40.06
5/20/2019,41.6,41.6,41.6,41.6,41.6
5/21/2019,41.09,40.9,41.3,40.9,41.09
5/22/2019,41.09,41.09,41.09,41.09,41.09
5/23/2019,40.6,41.2,41.2,39.6,40.6
5/24/2019,40.86,40.8,40.86,40.8,40.86
5/27/2019,40.01,40,40.1,40,40.01
5/28/2019,40.06,40,40.5,40,40.06
5/29/2019,40.46,40.3,40.65,40.3,40.46
5/30/2019,40.71,40.06,41.6,40.05,40.71
5/31/2019,40.71,40.71,40.71,40.71,40.71
6/3/2019,40.71,40.71,40.71,40.71,40.71
6/4/2019,40.71,40.71,40.71,40.71,40.71
6/5/2019,40.71,40.71,40.71,40.71,40.71
6/6/2019,38.8,38.8,38.8,38.8,38.8
6/10/2019,38.8,38.8,38.8,38.8,38.8
6/11/2019,38.8,38.8,38.8,38.8,38.8
6/12/2019,39.05,40,40,39.05,39.05
6/13/2019,39,39,39,39,39
6/14/2019,39.36,39,41,39,39.36
6/17/2019,39.36,39.36,39.36,39.36,39.36
6/18/2019,40.5,40.5,40.5,40.5,40.5
6/19/2019,40.5,40.5,40.5,40.5,40.5
6/20/2019,38.37,38.37,38.37,38.37,38.37
6/21/2019,38.37,38.37,38.37,38.37,38.37
6/24/2019,40.26,39,40.5,39,40.26
6/25/2019,40.3,40.4,40.49,40.2,40.3
6/26/2019,40.2,40.2,40.2,40.2,40.2
6/27/2019,40.21,40.3,40.3,40.1,40.21
6/28/2019,42.1,42.57,44.15,40.25,42.1
7/1/2019,40.25,40.1,40.25,40.1,40.25
7/2/2019,40.55,40.55,40.55,40.55,40.55
7/3/2019,40,40,40,40,40
7/4/2019,40,40,40,40,40
7/5/2019,40,40,40,40,40
7/8/2019,40.55,40.5,40.99,40.5,40.55
7/9/2019,40.5,40.2,40.5,40.2,40.5
7/10/2019,40.5,40.5,40.5,40.5,40.5
7/11/2019,40.5,40.5,40.5,40.5,40.5
7/12/2019,40.5,40.5,40.5,40.5,40.5
7/15/2019,40.5,40.5,40.5,40.5,40.5
7/16/2019,40.5,40.5,40.5,40.5,40.5
7/17/2019,40.22,40.2,40.5,40.2,40.22
7/18/2019,40.35,40.3,40.5,40.3,40.35
7/19/2019,40.16,40,40.55,40,40.16
7/22/2019,39.5,39.5,39.5,39.5,39.5
7/23/2019,39.5,35.55,40.3,35.55,39.5
7/24/2019,40.8,40.8,40.8,40.8,40.8
7/25/2019,44.88,44.88,44.88,44.88,44.88
7/26/2019,40.39,40.39,40.39,40.39,40.39
7/29/2019,40.39,40.39,40.39,40.39,40.39
7/30/2019,36.4,36.35,40,36.35,36.4
7/31/2019,40.04,40.04,40.04,40.04,40.04
8/1/2019,40.06,40.06,40.06,40.06,40.06
8/2/2019,41.09,41,41.1,41,41.09
8/5/2019,44.8,44.8,44.8,44.8,44.8
8/6/2019,44.8,44.8,44.8,44.8,44.8
8/7/2019,44.8,44.8,44.8,44.8,44.8
8/8/2019,44.8,44.8,44.8,44.8,44.8
8/9/2019,44.8,44.8,44.8,44.8,44.8
8/12/2019,40.32,40.32,40.32,40.32,40.32
8/13/2019,43.12,43,44.3,43,43.12
8/14/2019,40.58,40.58,40.58,40.58,40.58
8/15/2019,40.58,40.58,40.58,40.58,40.58
8/16/2019,40.58,40.58,40.58,40.58,40.58
8/19/2019,40.58,40.58,40.58,40.58,40.58
8/20/2019,41.25,42,42,41.1,41.25
8/21/2019,41.25,41.25,41.25,41.25,41.25
8/22/2019,41.25,41.25,41.25,41.25,41.25
8/23/2019,41.25,41.25,41.25,41.25,41.25
8/26/2019,41.25,41.25,41.25,41.25,41.25
8/27/2019,40.06,40,41.8,40,40.06
8/28/2019,41.12,41,41.16,41.1,41.12
8/29/2019,41.2,41.2,41.2,41.2,41.2
8/30/2019,41.2,41.2,41.2,41.2,41.2
9/2/2019,41.12,41.12,41.12,41.12,41.12
9/3/2019,41.12,41.12,41.12,41.12,41.12
9/4/2019,43.99,40,44,40,43.99
9/5/2019,42.27,40,42.5,40,42.27
9/6/2019,42.27,42.27,42.27,42.27,42.27
9/9/2019,42.27,42.27,42.27,42.27,42.27
9/10/2019,42.27,42.27,42.27,42.27,42.27
9/11/2019,42.27,42.27,42.27,42.27,42.27
9/12/2019,42.27,42.27,42.27,42.27,42.27
9/16/2019,42.27,42.27,42.27,42.27,42.27
9/17/2019,42.27,42.27,42.27,42.27,42.27
9/18/2019,42.27,42.27,42.27,42.27,42.27
9/19/2019,43.19,43,43.5,43,43.19
9/20/2019,42.86,43,43,42,42.86
9/23/2019,42.86,42.86,42.86,42.86,42.86
9/24/2019,43.01,43.01,43.01,43.01,43.01
9/25/2019,43.26,44,44,43,43.26
9/26/2019,43.26,43.26,43.26,43.26,43.26
9/27/2019,44.5,44.5,44.5,44.5,44.5
9/30/2019,40.05,40.05,40.05,40.05,40.05
10/8/2019,44.5,44.5,44.5,44.5,44.5
10/9/2019,44.5,44.5,44.5,44.5,44.5
10/10/2019,43.6,42,43.63,42,43.6
10/11/2019,42.28,42.5,42.5,41,42.28
10/14/2019,42.28,42.28,42.28,42.28,42.28
10/15/2019,45.17,46.51,46.51,43,45.17
10/16/2019,47.79,48,48,43,47.79
10/17/2019,43.01,43.01,43.01,43.01,43.01
10/18/2019,43.95,43.6,44,43.5,43.89
10/21/2019,44.64,45,45,44.5,44.64
10/22/2019,44.73,44.5,45,44.5,44.73
10/23/2019,44.64,41.01,44.95,41.01,44.64
10/24/2019,44.92,44.88,44.95,44.88,44.92
10/25/2019,44.92,44.9,44.94,44.9,44.92
10/28/2019,44.5,44.5,44.5,44.5,44.5
10/29/2019,40.07,40.06,43,40.06,40.07
10/30/2019,36.16,36.16,36.16,36.16,36.16
10/31/2019,36.16,36.16,36.16,36.16,36.16
11/1/2019,39.78,39.78,39.78,39.78,39.78
11/4/2019,43,43,43,43,43
11/5/2019,43,43,43,43,43
11/6/2019,46.77,46.99,47.25,43.3,46.77
11/7/2019,44,44,44,44,44
11/8/2019,46.48,46.49,46.49,46.39,46.48
11/11/2019,44.39,42.01,45.5,42.01,44.39
11/12/2019,44.97,44.97,44.98,44.96,44.97
11/13/2019,43.4,41.01,44.88,41.01,43.4
11/14/2019,44.13,41,44.86,41,44.13
11/15/2019,44.21,41,47,40.5,44.21
11/18/2019,44,44.97,44.97,44,44.12
11/19/2019,44,44.2,44.5,44,44.02
11/20/2019,44.53,44,44.6,44,44.04
11/21/2019,44.35,44.2,44.86,44,44.31
11/22/2019,45.49,44,45.5,44,44.41
11/25/2019,44.99,45.88,46,44.8,44.99
11/26/2019,44.96,45.5,45.5,44.76,44.96
11/27/2019,45,45.5,45.5,44.89,45
11/28/2019,45.22,45.99,47,44,45.22
11/29/2019,45.22,45.22,45.22,45.22,45.22
12/2/2019,45.22,45.22,45.22,45.22,45.22
12/3/2019,45.22,45.22,45.22,45.22,45.22
12/4/2019,45.22,45.22,45.22,45.22,45.22
12/5/2019,45.22,45.22,45.22,45.22,45.22
12/6/2019,45.22,45.22,45.22,45.22,45.22
12/9/2019,42,42,42,42,42
12/10/2019,42,42,42,42,42
12/11/2019,40.35,38.01,44,38.01,40.35
12/12/2019,40.35,40.35,40.35,40.35,40.35
12/13/2019,40.35,40.35,40.35,40.35,40.35
12/16/2019,40.35,40.35,40.35,40.35,40.35
12/17/2019,40.35,40.35,40.35,40.35,40.35
12/18/2019,40.35,40.35,40.35,40.35,40.35
12/19/2019,40.35,40.35,40.35,40.35,40.35
12/20/2019,40.35,40.35,40.35,40.35,40.35
12/23/2019,40.35,40.35,40.35,40.35,40.35
12/24/2019,40.35,40.35,40.35,40.35,40.35
12/25/2019,40.35,40.35,40.35,40.35,40.35
12/26/2019,40.35,40.35,40.35,40.35,40.35
12/27/2019,40.35,40.35,40.35,40.35,40.35
12/30/2019,41.8,41.8,41.8,41.8,41.8
12/31/2019,45.95,45.95,45.95,45.95,45.95
1/2/2020,49.98,49.98,49.98,49.98,49.98
1/3/2020,44.98,44.98,44.98,44.98,44.98
1/6/2020,44.98,44.98,44.98,44.98,44.98
1/7/2020,40.5,40.5,40.5,40.5,40.5
1/8/2020,40.5,40.5,40.5,40.5,40.5
1/9/2020,36.48,36.48,36.48,36.48,36.48
1/10/2020,40.13,33,40.13,33,33
1/13/2020,44.14,44.14,44.14,44.14,44.14
1/14/2020,42,48.5,48.5,42,48.43
1/15/2020,37.85,37.85,37.85,37.85,37.85
1/16/2020,37.85,37.85,37.85,37.85,37.85
1/17/2020,37.85,37.85,37.85,37.85,37.85
1/20/2020,37.14,37.8,37.8,35.5,37.14
1/21/2020,37.14,37.14,37.14,37.14,37.14
1/22/2020,35.03,35.03,35.03,35.03,35.03
1/23/2020,35.03,35.03,35.03,35.03,35.03
2/10/2020,35.03,35.03,35.03,35.03,35.03
2/11/2020,35.03,35.03,35.03,35.03,35.03
2/12/2020,35.03,35.03,35.03,35.03,35.03
2/13/2020,35.03,35.03,35.03,35.03,35.03
2/14/2020,35.03,35.03,35.03,35.03,35.03
2/17/2020,35.03,35.03,35.03,35.03,35.03
2/18/2020,35.03,35.03,35.03,35.03,35.03
2/19/2020,35.03,35.03,35.03,35.03,35.03
2/20/2020,35.03,35.03,35.03,35.03,35.03
2/21/2020,35.03,35.03,35.03,35.03,35.03
2/24/2020,31.54,35,35,31.53,31.54
2/25/2020,31.54,31.54,31.54,31.54,31.54
2/26/2020,34.69,34.69,34.69,34.69,34.69
2/27/2020,38.16,38.16,38.16,38.16,38.16
2/28/2020,41.98,41.98,41.98,41.98,41.98
3/2/2020,41.98,41.98,41.98,41.98,41.98
3/3/2020,46.18,46.18,46.18,46.18,46.18
3/4/2020,45,49.95,49.95,45,45
3/5/2020,45,45,45,45,45
3/6/2020,42,42,42,42,42
3/9/2020,38.51,38.51,38.51,38.51,38.51
3/10/2020,38.51,38.51,38.51,38.51,38.51
3/11/2020,35,35,35,35,35
3/12/2020,38.5,38.5,38.5,38.5,38.5
3/13/2020,40,40,40,40,40
3/16/2020,43.5,43.5,43.5,43.5,43.5
3/17/2020,40,47.8,47.8,40,40
3/18/2020,36.66,36.66,36.66,36.66,36.66
3/19/2020,36.66,36.66,36.66,36.66,36.66
3/20/2020,33.5,33.5,33.5,33.5,33.5
3/23/2020,36.85,36.85,36.85,36.85,36.85
3/24/2020,40.54,40.54,40.54,40.54,40.54
3/25/2020,44,44,44,44,44
3/26/2020,44,44,44,44,44
3/27/2020,40,40,40,40,40
3/30/2020,40,40,40,40,40
3/31/2020,36.01,36.01,36.01,36.01,36.01
4/1/2020,36.01,36.01,36.01,36.01,36.01
4/2/2020,39,33,39,33,33.44
4/3/2020,42,42,42,42,42
4/7/2020,44.5,44.5,44.5,44.5,44.5
4/8/2020,48.88,48.88,48.88,48.88,48.88
4/9/2020,44,44,44,44,44
4/10/2020,40.5,40.5,40.5,40.5,40.5
4/13/2020,40.5,40.5,40.5,40.5,40.5
4/14/2020,39.6,39.6,39.6,39.6,39.6
4/15/2020,39.6,39.6,39.6,39.6,39.6
4/16/2020,36,36,36,36,36
4/17/2020,36,36,36,36,36
4/20/2020,39,32.5,39,32.5,39
4/21/2020,42,42,42,42,42
4/22/2020,42,42,42,42,42
4/23/2020,42,42,42,42,42
4/24/2020,46,46,46,46,46
4/27/2020,49.5,49.5,49.5,49.5,49.5
4/28/2020,44.55,44.55,44.55,44.55,44.55
4/29/2020,44.55,44.55,44.55,44.55,44.55
4/30/2020,44.55,44.55,44.55,44.55,44.55
5/6/2020,44.55,44.55,44.55,44.55,44.55
